record_id;wearlog_type;wearlog_event;wearlog_off;wearlog_on;wearlog_bed;radius;wearlog_bag;wearlog_place;wearlog_motion;wearlog_past;wearlog_bp;wearlog_past_off;wearlog_past_on;wearlog_past_sleep;radius_past_time;radius_past;radius_past_back;wearlog_past_bag;wearlog_past_location;wearlog_past_motion;startdate;enddate;wear_log_complete
224;;;;;;;;;;;;;;;;;;;;;;;
224;0;1;;30.10.2023 13:24;;;;;;;;;;;;;;;;;30.10.2023 13:24;30.10.2023 13:24;0
224;0;0;30.10.2023 23:39;;;;0;dark drawer;0;;;;;;;;;;;;30.10.2023 23:39;30.10.2023 23:39;0
224;0;1;;31.10.2023 00:01;;;;;;;;;;;;;;;;;31.10.2023 00:01;31.10.2023 00:02;0
224;0;2;;;31.10.2023 00:17;;;;;;;;;;;;;;;;31.10.2023 00:18;31.10.2023 00:18;0
224;0;1;;31.10.2023 08:18;;;;;;;;;;;;;;;;;31.10.2023 08:18;31.10.2023 08:18;0
224;0;0;31.10.2023 20:19;;;;1;;0;;;;;;;;;;;;31.10.2023 20:19;31.10.2023 20:20;0
224;0;1;;31.10.2023 20:37;;;;;;;;;;;;;;;;;31.10.2023 20:37;31.10.2023 20:37;0
224;0;0;31.10.2023 20:38;;;;1;;0;;;;;;;;;;;;31.10.2023 20:38;31.10.2023 20:38;0
224;0;1;;31.10.2023 20:40;;;;;;;;;;;;;;;;;31.10.2023 20:40;31.10.2023 20:40;0
224;0;0;31.10.2023 23:13;;;;0;dark drawer;0;;;;;;;;;;;;31.10.2023 23:13;31.10.2023 23:13;0
224;0;2;;;01.11.2023 00:06;;;;;;;;;;;;;;;;01.11.2023 00:06;01.11.2023 00:07;0
224;0;1;;01.11.2023 09:33;;;;;;;;;;;;;;;;;01.11.2023 09:33;01.11.2023 09:34;0
224;0;0;01.11.2023 17:03;;;;1;;0;;;;;;;;;;;;01.11.2023 17:03;01.11.2023 17:03;0
224;0;1;;01.11.2023 17:55;;;;;;;;;;;;;;;;;01.11.2023 17:55;01.11.2023 17:55;0
224;0;0;01.11.2023 22:32;;;;1;;0;;;;;;;;;;;;01.11.2023 22:32;01.11.2023 22:32;0
224;0;2;;;01.11.2023 23:54;;;;;;;;;;;;;;;;01.11.2023 23:56;01.11.2023 23:57;0
224;0;1;;02.11.2023 07:19;;;;;;;;;;;;;;;;;02.11.2023 07:19;02.11.2023 07:19;0
224;0;0;02.11.2023 10:17;;;;0;backpack ;1;;;;;;;;;;;;02.11.2023 10:18;02.11.2023 10:18;0
224;0;1;;02.11.2023 10:32;;;;;;;;;;;;;;;;;02.11.2023 10:32;02.11.2023 10:32;0
224;0;2;;;03.11.2023 00:21;;;;;;;;;;;;;;;;03.11.2023 00:21;03.11.2023 00:21;0
224;0;1;;03.11.2023 09:49;;;;;;;;;;;;;;;;;03.11.2023 09:49;03.11.2023 09:50;0
224;0;0;03.11.2023 20:53;;;;1;;0;;;;;;;;;;;;03.11.2023 20:53;03.11.2023 20:53;0
224;0;2;;;04.11.2023 01:09;;;;;;;;;;;;;;;;04.11.2023 01:09;04.11.2023 01:10;0
224;0;1;;04.11.2023 07:33;;;;;;;;;;;;;;;;;04.11.2023 07:33;04.11.2023 07:34;0
224;0;0;04.11.2023 10:35;;;;1;;0;;;;;;;;;;;;04.11.2023 10:35;04.11.2023 10:36;0
224;0;1;;04.11.2023 10:39;;;;;;;;;;;;;;;;;04.11.2023 10:40;04.11.2023 10:40;0
224;0;0;04.11.2023 13:27;;;;1;;0;;;;;;;;;;;;04.11.2023 13:28;04.11.2023 13:29;0
224;0;2;;;04.11.2023 23:51;;;;;;;;;;;;;;;;04.11.2023 23:51;04.11.2023 23:51;0
224;0;1;;05.11.2023 09:27;;;;;;;;;;;;;;;;;05.11.2023 09:28;05.11.2023 09:29;0
224;0;0;05.11.2023 11:36;;;;0;dark drawer;0;;;;;;;;;;;;05.11.2023 11:37;05.11.2023 11:38;0
224;0;1;;05.11.2023 13:12;;;;;;;;;;;;;;;;;05.11.2023 13:12;05.11.2023 13:12;0
224;0;2;;;06.11.2023 00:10;;;;;;;;;;;;;;;;06.11.2023 00:10;06.11.2023 00:10;0
224;0;1;;06.11.2023 08:23;;;;;;;;;;;;;;;;;06.11.2023 08:23;06.11.2023 08:23;0
