record_id;wearlog_type;wearlog_event;wearlog_off;wearlog_on;wearlog_bed;radius;wearlog_bag;wearlog_place;wearlog_motion;wearlog_past;wearlog_bp;wearlog_past_off;wearlog_past_on;wearlog_past_sleep;radius_past_time;radius_past;radius_past_back;wearlog_past_bag;wearlog_past_location;wearlog_past_motion;startdate;enddate;wear_log_complete
226;0;1;;30.10.2023 16:34;;;;;;;;;;;;;;;;;30.10.2023 16:34;30.10.2023 16:34;0
226;0;3;;;;Horb am Neckar;;;;;;;;;;;;;;;30.10.2023 19:08;30.10.2023 19:08;0
226;0;2;;;31.10.2023 01:16;;;;;;;;;;;;;;;;31.10.2023 01:16;31.10.2023 01:17;0
226;0;1;;31.10.2023 07:35;;;;;;;;;;;;;;;;;31.10.2023 07:35;31.10.2023 07:35;0
226;0;0;31.10.2023 10:12;;;;1;;0;;;;;;;;;;;;31.10.2023 10:12;31.10.2023 10:13;0
226;0;1;;31.10.2023 10:31;;;;;;;;;;;;;;;;;31.10.2023 10:31;31.10.2023 10:31;0
226;0;4;;;;;;;;;;;;;;;;;;;31.10.2023 11:29;31.10.2023 11:29;0
226;0;3;;;;Horb am Neckar;;;;;;;;;;;;;;;31.10.2023 18:01;31.10.2023 18:02;0
226;0;2;;;01.11.2023 01:57;;;;;;;;;;;;;;;;01.11.2023 01:57;01.11.2023 01:57;0
226;0;1;;01.11.2023 09:00;;;;;;;;;;;;;;;;;01.11.2023 09:02;01.11.2023 09:02;0
226;0;2;;;02.11.2023 04:37;;;;;;;;;;;;;;;;02.11.2023 04:38;02.11.2023 04:38;0
226;0;1;;02.11.2023 08:00;;;;;;;;;;;;;;;;;02.11.2023 08:00;02.11.2023 08:00;0
226;0;0;02.11.2023 08:07;;;;1;;0;;;;;;;;;;;;02.11.2023 08:07;02.11.2023 08:07;0
226;0;1;;02.11.2023 08:45;;;;;;;;;;;;;;;;;02.11.2023 08:45;02.11.2023 08:45;0
226;0;4;;;;;;;;;;;;;;;;;;;02.11.2023 10:18;02.11.2023 10:18;0
226;0;3;;;;Horb am Neckar;;;;;;;;;;;;;;;02.11.2023 16:00;02.11.2023 16:00;0
226;0;0;02.11.2023 17:34;;;;1;;0;;;;;;;;;;;;02.11.2023 17:34;02.11.2023 17:35;0
226;0;1;;02.11.2023 18:15;;;;;;;;;;;;;;;;;02.11.2023 18:15;02.11.2023 18:16;0
226;0;2;;;02.11.2023 23:55;;;;;;;;;;;;;;;;02.11.2023 23:55;02.11.2023 23:56;0
226;0;1;;03.11.2023 08:00;;;;;;;;;;;;;;;;;03.11.2023 08:01;03.11.2023 08:01;0
226;0;4;;;;;;;;;;;;;;;;;;;03.11.2023 10:26;03.11.2023 10:26;0
226;0;3;;;;Horb am Neckar;;;;;;;;;;;;;;;03.11.2023 16:26;03.11.2023 16:26;0
226;0;2;;;04.11.2023 04:16;;;;;;;;;;;;;;;;04.11.2023 04:16;04.11.2023 04:16;0
226;0;1;;04.11.2023 09:51;;;;;;;;;;;;;;;;;04.11.2023 09:52;04.11.2023 09:52;0
226;0;0;04.11.2023 13:44;;;;1;;0;;;;;;;;;;;;04.11.2023 13:44;04.11.2023 13:44;0
226;0;1;;04.11.2023 14:18;;;;;;;;;;;;;;;;;04.11.2023 14:18;04.11.2023 14:18;0
226;0;2;;;05.11.2023 04:34;;;;;;;;;;;;;;;;05.11.2023 04:34;05.11.2023 04:34;0
226;0;1;;05.11.2023 09:06;;;;;;;;;;;;;;;;;05.11.2023 09:06;05.11.2023 09:06;0
226;0;2;;;06.11.2023 00:43;;;;;;;;;;;;;;;;06.11.2023 00:43;06.11.2023 00:44;0
226;0;1;;06.11.2023 06:49;;;;;;;;;;;;;;;;;06.11.2023 06:49;06.11.2023 06:49;0
226;0;0;06.11.2023 06:59;;;;1;;0;;;;;;;;;;;;06.11.2023 06:59;06.11.2023 07:00;0
