record_id;wearlog_type;wearlog_event;wearlog_off;wearlog_on;wearlog_bed;radius;wearlog_bag;wearlog_place;wearlog_motion;wearlog_past;wearlog_bp;wearlog_past_off;wearlog_past_on;wearlog_past_sleep;radius_past_time;radius_past;radius_past_back;wearlog_past_bag;wearlog_past_location;wearlog_past_motion;startdate;enddate;wear_log_complete
228;;;;;;;;;;;;;;;;;;;;;;;
228;0;1;;06.11.2023 11:02;;;;;;;;;;;;;;;;;06.11.2023 11:02;06.11.2023 11:02;0
228;0;1;;07.11.2023 07:55;;;;;;;;;;;;;;;;;07.11.2023 07:55;07.11.2023 07:55;0
228;1;;;;;;;;;2;1;;;06.11.2023 22:55;;;;;;;07.11.2023 09:21;07.11.2023 09:21;0
228;0;0;07.11.2023 18:40;;;;1;;0;;;;;;;;;;;;07.11.2023 18:40;07.11.2023 18:41;0
228;0;1;;07.11.2023 20:55;;;;;;;;;;;;;;;;;07.11.2023 20:55;07.11.2023 20:56;0
228;0;2;;;07.11.2023 22:59;;;;;;;;;;;;;;;;07.11.2023 22:59;07.11.2023 23:00;0
228;0;1;;08.11.2023 08:03;;;;;;;;;;;;;;;;;08.11.2023 08:03;08.11.2023 08:03;0
228;0;2;;;08.11.2023 22:34;;;;;;;;;;;;;;;;08.11.2023 22:34;08.11.2023 22:35;0
228;0;1;;09.11.2023 08:12;;;;;;;;;;;;;;;;;09.11.2023 08:14;09.11.2023 08:14;0
228;0;0;09.11.2023 17:41;;;;1;;1;;;;;;;;;;;;09.11.2023 17:42;09.11.2023 17:42;0
228;0;1;;09.11.2023 21:49;;;;;;;;;;;;;;;;;09.11.2023 21:49;09.11.2023 21:49;0
228;0;2;;;10.11.2023 00:06;;;;;;;;;;;;;;;;10.11.2023 00:06;10.11.2023 00:06;0
228;0;2;;;11.11.2023 00:03;;;;;;;;;;;;;;;;11.11.2023 00:03;11.11.2023 00:03;0
228;0;1;;11.11.2023 09:26;;;;;;;;;;;;;;;;;11.11.2023 09:26;11.11.2023 09:26;0
228;1;;;;;;;;;1;1;;10.11.2023 09:05;;;;;;;;11.11.2023 23:07;11.11.2023 23:07;0
228;0;2;;;11.11.2023 22:07;;;;;;;;;;;;;;;;11.11.2023 23:32;11.11.2023 23:32;0
228;0;1;;12.11.2023 08:02;;;;;;;;;;;;;;;;;12.11.2023 08:02;12.11.2023 08:02;0
228;0;2;;;12.11.2023 22:33;;;;;;;;;;;;;;;;12.11.2023 22:33;12.11.2023 22:33;0
228;0;1;;13.11.2023 07:49;;;;;;;;;;;;;;;;;13.11.2023 07:49;13.11.2023 07:49;0
