record_id;redcap_repeat_instrument;redcap_repeat_instance;mhla_confirm;mhlea_confidence;startdate;enddate
208;;;;;;
208;light_exposure_diary;1;1;5;"2023-09-05 01:14:17";"2023-09-05 01:14:21"
