record_id;redcap_repeat_instrument;redcap_repeat_instance;ema_light;currentight;check_mixedlight;additional_light;currentmood;anxious;elated;sad;angry;irritable;energetic;kss_instr;kss;startdate_4;enddate_4
214;;;;;;;;;;;;;;;;;
214;current_light_mood_and_alertness;1;1;I;0;;1;0;0;0;0;0;3;1;3;25.09.2023 16:59;25.09.2023 17:00
214;current_light_mood_and_alertness;2;1;L;0;;1;0;0;0;0;0;2;1;4;25.09.2023 20:00;25.09.2023 20:01
214;current_light_mood_and_alertness;3;1;I;0;;1;0;0;0;0;0;1;1;6;26.09.2023 08:00;26.09.2023 08:00
214;current_light_mood_and_alertness;4;1;I;1;E;1;0;0;0;0;0;4;1;1;26.09.2023 10:54;26.09.2023 10:55
214;current_light_mood_and_alertness;5;1;I;1;E;1;0;0;0;0;0;2;1;4;26.09.2023 14:02;26.09.2023 14:03
214;current_light_mood_and_alertness;6;1;I;0;;1;0;0;0;0;0;4;1;2;26.09.2023 16:52;26.09.2023 16:53
214;current_light_mood_and_alertness;7;1;L;0;;1;0;0;0;0;0;3;1;3;26.09.2023 19:59;26.09.2023 19:59
214;current_light_mood_and_alertness;8;1;O;0;;1;0;0;0;0;0;5;1;1;27.09.2023 11:14;27.09.2023 11:15
214;current_light_mood_and_alertness;9;1;I;1;E;1;0;0;0;0;0;3;1;2;27.09.2023 14:00;27.09.2023 14:01
214;current_light_mood_and_alertness;10;1;I;1;E;1;0;0;0;0;0;3;1;4;27.09.2023 17:00;27.09.2023 17:01
214;current_light_mood_and_alertness;11;1;E;1;L;1;0;0;0;0;0;3;1;3;27.09.2023 20:08;27.09.2023 20:09
214;current_light_mood_and_alertness;12;1;I;1;E;1;1;0;0;0;1;1;1;2;28.09.2023 11:09;28.09.2023 11:09
214;current_light_mood_and_alertness;13;1;O;0;;1;3;0;0;0;1;3;1;2;28.09.2023 13:51;28.09.2023 13:52
214;current_light_mood_and_alertness;14;1;I;0;;1;1;0;0;0;0;3;1;2;28.09.2023 17:00;28.09.2023 17:01
214;current_light_mood_and_alertness;15;1;L;0;;1;0;0;0;0;0;3;1;4;28.09.2023 19:56;28.09.2023 19:57
214;current_light_mood_and_alertness;16;1;I;0;;1;0;0;0;0;0;4;1;2;29.09.2023 10:59;29.09.2023 10:59
214;current_light_mood_and_alertness;17;1;I;1;E;1;0;0;0;0;0;3;1;6;29.09.2023 13:59;29.09.2023 14:00
214;current_light_mood_and_alertness;18;1;O;0;;1;0;0;0;0;0;4;1;3;29.09.2023 17:20;29.09.2023 17:20
214;current_light_mood_and_alertness;19;1;L;0;;1;0;0;0;0;0;3;1;2;29.09.2023 19:53;29.09.2023 19:53
214;current_light_mood_and_alertness;20;1;I;0;;1;0;0;0;0;0;5;1;2;30.09.2023 11:44;30.09.2023 11:45
214;current_light_mood_and_alertness;21;1;O;0;;1;0;0;0;0;0;4;1;2;30.09.2023 14:09;30.09.2023 14:10
214;current_light_mood_and_alertness;22;1;I;0;;1;0;0;0;0;0;3;1;6;30.09.2023 17:16;30.09.2023 17:17
214;current_light_mood_and_alertness;23;1;L;0;;1;0;0;0;0;0;3;1;5;30.09.2023 20:10;30.09.2023 20:11
214;current_light_mood_and_alertness;24;1;I;0;;1;1;0;1;1;0;4;1;2;01.10.2023 11:00;01.10.2023 11:00
214;current_light_mood_and_alertness;25;1;I;0;;1;0;0;0;0;0;3;1;6;01.10.2023 13:54;01.10.2023 13:55
214;current_light_mood_and_alertness;26;1;L;1;E;1;0;0;0;0;0;3;1;3;01.10.2023 17:24;01.10.2023 17:24
214;current_light_mood_and_alertness;27;1;L;1;E;1;0;0;0;0;0;3;1;3;01.10.2023 19:55;01.10.2023 19:56
