record_id;redcap_repeat_instrument;redcap_repeat_instance;mhla_confirm;mhlea_confidence;startdate;enddate
223;;;;;;
223;light_exposure_diary;1;1;4;30.10.2023 22:16;30.10.2023 22:38
223;light_exposure_diary;2;1;4;01.11.2023 03:36;01.11.2023 03:37
223;light_exposure_diary;3;1;5;02.11.2023 01:22;02.11.2023 01:22
223;light_exposure_diary;4;1;4;03.11.2023 02:36;03.11.2023 02:36
223;light_exposure_diary;5;1;4;04.11.2023 01:59;04.11.2023 02:00
223;light_exposure_diary;6;1;5;05.11.2023 01:23;05.11.2023 01:23
223;light_exposure_diary;7;1;5;06.11.2023 01:47;06.11.2023 01:47
